artist,song,signified,signifier,line
Jedi Mind Tricks,I Against I,divine,the heavenly psalm,That'll blast divine like the heavenly psalm
Bone Thugs-N-Harmony,Wind Blow,eyes,my name,All eyes on me like my name was 'Pac
The Roots,Get Busy,strong,Fela,My band about seventy strong just like Fela
The Beatnuts,Give Me the Ass,rugged,Marlbourgh,"Q-Bourgh, harsh and rugged like Marlbourgh"
Das EFX,They Want EFX,twist,Chubby Checker,I spiggedy-spark a spiff and give a twist like Chubby Checker
Kid Cudi,Hyyerr,nigga,me,A nigga like me be so gone
King Los,Exhibit C,life,"earth , sky , trees ,","I speak life like earth, sky, trees, birds"
King Los,Exhibit C,company,"Roper , Janet , Jack , Chrissy and Larry","But no, I did Three’s Company like Roper, Janet, Jack, Chrissy and Larry"
Canibus,Dr. C. Ph.D,training,a grunt face down in the mud,Training like a grunt face down in the mud
Rapper Big Pooh,Nothing Less,slow,cigarette smoke,I'm killing 'em slow like cigarette smoke
Rapper Big Pooh,Nothing Less,big,B.I,"Look, I do it BIG like B.I"
Rapper Big Pooh,Nothing Less,dough,patties,"Do shows, flip dough like patties"
Hodgy,Memorex CDs,dollars,the pole,Counting up dollars like the pole when the strippers dance
Papa Thiv,Capital P,bitches,Nintendo,"Your dogs are not my kinfolk, I play bitches like Nintendo"
Lil B,Tiny Pants,pants,a fagget,Tiny pants on like a fagget
Lil B,Tiny Pants,rings,a bitch,Two iced chains with them rings like a bitch
Eminem,Marshall Mathers,shit,some twenty - six - year - old skinny Cartman ( Goddamn it,Startin' shit like some twenty-six-year-old skinny Cartman (Goddamn it!)
Above the Law,X.O. Wit Me,legends,Sasquatch,Boy you didn't know we was some legends like Sasquatch?
Above the Law,X.O. Wit Me,tall,them,We stand tall like them California palm trees
Above the Law,X.O. Wit Me,sounds,Master P  Ugh,"I got hoes making sounds like Master P ""Ugh"""
Above the Law,X.O. Wit Me,amazing,the great Houdini  ooohh weee,"Cause I'm amazing like the great Houdini ""ooohh weee"""
Wiz Khalifa,Cameras,life,a superstar,"You smile for the cameras, live life like a superstar"
Busta Rhymes,Cmon All My Niggas Cmon All My Bitches,gleam,a motherfuckin  third of the Antarctic,My pinky gleam like a motherfuckin' third of the Antarctic
Busta Rhymes,Cmon All My Niggas Cmon All My Bitches,wild,another mad nigga that be ready to back it too,Wild like another mad nigga that be ready to back it too
Antipop Consortium,Focused,bang,pistol ( pistol,Bang like pistol (pistol)
Busta Rhymes,Here We Go Again,bullet,Brandon Lee,You could catch a quick bullet like Brandon Lee
Busta Rhymes,Here We Go Again,corks,Moet,Like Moet corks
2Pac,I Don’t Give a Fuck,days,this,Mama told me there'd be days like this
2Pac,I Don’t Give a Fuck,nigga,P,'Cause a nigga like P don't really give a fuck
2Pac,I Don’t Give a Fuck,jack,some kind of crack,They wanna jack me like some kind of crack fiend
Aesop Rock,Getaway Car,storms,a harbinger of gore,Storms on the harbor like a harbinger of gore (Right)
King Los,Hustle Hard,more,the Principal,"More like the Principal, there's no question"
Freddie Gibbs,Sumthin U Should Know,pimp,me,But a pimp like me got to get paid
Bloods & Crips,Set Trippin,killin,a slut,"Blood, me gangsta from me hood, me killin' never like a slut"
Bloods & Crips,Set Trippin,brazy,Rambo,"Brazy like Rambo I'm lettin' of ammo with my 9, 16 shot"
Bloods & Crips,Set Trippin,shit,a Sega,Mark-ass Crabs droppin shit like a Sega
Blackalicious,Back to the Essence,thing,Isaiah,I'm tryna do that plan ownership thing like Isaiah did
Blackalicious,Back to the Essence,pop,pots full of wesson,Making the spots pop like pots full of wesson
Blackalicious,Back to the Essence,pop,pots full of wesson,Making the spots pop like pots full of wesson
Lil Chuckee,Girl I Got You,m.i.ami,Dade,Every days a Vaca M.I.ami like Dade
Ant Banks,U Just a Punk,niggas,you,And punk niggas like you can't hang with us
Ant Banks,U Just a Punk,niggas,you,And punk niggas like you can't hang with us
Birdman,How It Be,bad,me,Cuz ain't no body bad like me
J. Cole,Knock on Wood Freestyle,something,the rap sand - castle,Something like the rap sand-castle
J. Cole,Knock on Wood Freestyle,niggas,you,Even them hating niggas like you at the barbershop
60 Second Assassin,Fizza Funky,incision,surgery,"Like surgery, lyrics incision, like a doctor"
60 Second Assassin,Fizza Funky,religion,"Marvin Gaye ,","Nah, this ain't religion or like Marvin Gaye, this ain't living"
Brother El,Under Hypnosis,more,a beast or an animal,More like a beast or an animal that is surely misled
Joe Budden,Stuck In The Moment,shits,a pit,"I lock onto them shits like a pit, they just prepare you"
Aesop Rock,Attention Span,shit,no hands,"Plus enter battles talkin shit like ""Look mom, no hands"""
J. Cole,Rags to Riches At The Beep,back,TiVo,So give me one year then play this back like TiVo
Astronomy Class,Rolling Thunder,perception,a rib through the lungs,I puncture your perception like a rib through the lungs
Bizzy Bone,All In Together,anything,B,"That's what they tell me, anything, like ""B"" I love you"
2Pac,Thug Style,life,a G,And who me? A nigga livin' life like a G
2Pac,Thug Style,screamin,the demon s,I hear some sucker screamin' like the demon's inside
Common,A Dream,story,yours,"My story like yours, yo it gotta be told"
Jedi Mind Tricks,Animal Rap,ball,the Knicks and the Mavericks,"Ball like the Knicks and the Mavericks, slipping the fabrics"
Jedi Mind Tricks,Animal Rap,hammer,a carpenter,And Vinnie Paz holds a hammer like a carpenter do
Charles Hamilton,Just a Musician,funny,Andy Dick,You cock suckers is funny like Andy Dick
Goodie Mob,I Refuse Limitation,concrete,Greg Street,"Concrete, concrete like Greg Street"
Snowgoons,Black Snow,man,a old school,I'm the man on the street like a old school metalhead
Biz Markie,Games,tasty,strawberries and banana,You lookin' tasty like strawberries and banana
Biz Markie,Games,lookin,somethin,"Lookin' like somethin' out a Playboy book?"""
Biz Markie,Games,nibble,corn on the cob,Fans nibble on me like corn on the cob
Biz Markie,Games,thing,Spike Lee,So you might as well do the right thing like Spike Lee
Biz Markie,Games,joy,Mary J,You bring me joy like Mary J
Biz Markie,Games,games,Barry White,So stop playin' your games like Barry White
Blackalicious,Smithzonian Institute of Rhyme,sound,its emotion,The sound like its emotion it works just like a potion
Blackalicious,Smithzonian Institute of Rhyme,fits,a constellation glowing naturally in facts you see the past,Fits like a constellation glowing naturally in facts you see the past
Above the Law,Livin Like Hustlers G-Mixx,chicken,a motherfucker,"Eating chicken like a motherfucker, rolling in my Caddy"
Above the Law,Livin Like Hustlers G-Mixx,people,me,"Some people like me, most people hate me"
Boot Camp Clik,Watch Your Step,cats,big worm,Shoulda learned that we de-bone these cats like big worm
Boot Camp Clik,Watch Your Step,crews,Oklahoma,We bomb crews like Oklahoma
Boot Camp Clik,Watch Your Step,crews,Arnold,Bomb crews like Arnold then I'll berate ya
Boot Camp Clik,Watch Your Step,spot,Bryant Gumble,Before I get locked and blow the spot like Bryant Gumble
Invincible,Ropes,wrench,Emp,Life it always throws a wrench like Emp at Interscope
The Roots,Web 20/20,mic,Mixmaster,Sick when he hits the mic like Mixmaster
The Roots,Web 20/20,tracks,this,"Killing tracks like this, we call practice"
The Roots,Web 20/20,nigga,me,Nigga like me just has to spit acid
The Roots,Web 20/20,sucker,you,Sucker like you just has to get blasted
The Roots,Web 20/20,nasty,Monster Mashing,Often nasty like Monster Mashing
The Roots,Web 20/20,strings,Dorothy Ashby,Kings that pull strings like Dorothy Ashby
The Roots,Web 20/20,great,Gatsby,Jawns keep telling me I'm great like Gatsby
Kid Ink,La La La,bitch,Aphrodite,"Sitting on a cloud like Zeus, just Skyping and I swear my bitch bad like Aphrodite"
Kid Ink,La La La,one,a fat ass hoagie,And I roll another one like a fat ass hoagie
Yasiin Bey,Speed Law,cats,you,Cats like you can't even get a pound
Yasiin Bey,Speed Law,mumble,a coward,You mumble like a coward
Yasiin Bey,Speed Law,patrol,interstaters,Brooklyn patrol like interstaters
Yasiin Bey,Speed Law,permanent,tattoos and birth marks,I'm permanent like tattoos and birth marks
Yasiin Bey,Speed Law,bust,a ovary,Mush on before you get bust off like a ovary
Nas,Nas Is Coming,face,a Hindu,"I spot the fake, red dot his face like a Hindu"
Nas,Nas Is Coming,hollows,Saddles,"Sophisticado, blazing hollows like Saddles"
Luniz,I Got 5 On It Reprise,doja,that,Only Oakland got that Doja like that
Luniz,I Got 5 On It Reprise,joint,Cypress Hill,But I'm the type that likes to light another joint like Cypress Hill
Luniz,I Got 5 On It Reprise,joints,a cigarette,Rolling joints like a cigarette
Luniz,I Got 5 On It Reprise,chest,King Kong,"I'm gone, beating my chest like King Kong"
Luniz,I Got 5 On It Reprise,delirious,Eddie Murphy,The serious bomb will make a nigga go delirious like Eddie Murphy
Dee Money,Im Just Sayin.,rain,Katrina,Or Waiting For A Nigga To Make It Rain Like Katrina
Black Star,Little Brother,party,us,"Ain't nobody can't start no party like us, we crush the faint hearts"
Black Star,Little Brother,black,Morehouse,Black like Morehouse
BET,2009 BET Hip Hop Awards - Cypher 3,polar,Phyllis Hyman,"Rock rolla, bi-polar like Phyllis Hyman"
Public Enemy,Lost at Birth,kickin,"Bruce Lee , kickin  Bruce Lee , kickin  Bruce Lee s","(""Kickin' like Bruce Lee, kickin' like Bruce Lee, kickin' like Bruce Lee's"")"
Public Enemy,Lost at Birth,kickin,"Bruce Lee , kickin  Bruce , kickin  Bruce Lee s","(""Kickin' like Bruce Lee, kickin' like Bruce, kickin' like Bruce Lee's"")"
Public Enemy,Lost at Birth,kickin,"Bruce Lee , kickin  Bruce Lee , kickin  Bruce Lee s","(""Kickin' like Bruce Lee, kickin' like Bruce Lee, kickin' like Bruce Lee's"")"
Public Enemy,Lost at Birth,kickin,"Bruce Lee , kickin  Bruce Lee , kickin  Bruce Lee s  Chinese Connection","(""Kickin' like Bruce Lee, kickin' like Bruce Lee, kickin' like Bruce Lee's 'Chinese Connection'"")"
Boogiemonsters,M.C.,dexterity,Bruce Lee,"Whoa, lyrical dexterity like Bruce Lee"
Bookie,Blood Rush,faces,menage - a - trois,"Different faces like menage-a-trois, hit it and flee"
Bookie,Blood Rush,cuttin,Jason,"Bookie's erasin' wit the domination, cuttin' like Jason"
Bookie,Blood Rush,representin,Perry Mason,"And get a quick demonstration, representin' like Perry Mason"
Bookie,Blood Rush,mack,"Big Pun ,","Packin' the mack like Big Pun, bust wit big guns"
Shad,Live Forever,smooth,a pro skater,So when I roll through it's so smooth like a pro skater
Bathgate,Clap Ya Hammers,man,an,"Your man too, better back up like an (?)"
Bathgate,Clap Ya Hammers,dudes,hand nails,"Keep them dudes like hand nails, clippin em off"
Bathgate,Clap Ya Hammers,travel,a twenty two leavin the barrel,My word travel like a twenty two leavin the barrel
Bathgate,Clap Ya Hammers,itch,dopeheads,And my finger up on this trigger got an itch like dopeheads
Big Syke,Till the End,stake,a bitch s clit,"Stake that sweat, like a bitch's clit"
Pitbull,I Know You Want Me Calle Ocho,movie,"Albert Hitchcock , haha","Now watch me make a movie like Albert Hitchcock, haha"
Pitbull,I Know You Want Me Calle Ocho,ass,a donkey,"Mami got an ass like a donkey, with a monkey"
Big Pokey,2 Ways On,body,they,Every body watchin' us like they workin wit the copz
Big Pokey,2 Ways On,jump,a drop in the car show,When she walk her azz jump like a drop in the car show
Black Rob,Can I Live,money,Jerry McGuire,Sheek gonna show you money like Jerry McGuire
Westside Connection,Gangsta Nation,body,Beyonce,"Body like Beyonce, face like Andre (Uhh)"
Westside Connection,Gangsta Nation,ass,suckas,"You niggas at the label, kissin' ass like suckas"
Drake,Tim Westwood Freestyle,hop,Afu Ra,"I'm too fly, keep it hip-hop like Afu Ra"
The Beatnuts,Uncivilized,man,rack of lamb,Act a man like rack of lamb and feed the body to the rody
The Beatnuts,Uncivilized,man,Sumo tournaments,"And duplicate, and slam man like Sumo tournaments"
The Beatnuts,Uncivilized,open,Black Moon,Get You Open like Black Moon and spot a kill of gorillas
The Beatnuts,Uncivilized,smokin,a hippy,"And torch places and leave the spot crispy, smokin' like a hippy"
The Beatnuts,Uncivilized,niggas,pythons,"We strangle y'all niggas like pythons, we like flaws"
Busta Rhymes,Respect My Conglomerate,spreadin,a rash bitch,"Drastic measures, I´m spreadin' like a rash bitch"
MC Serch,Back to the Grill,beef,blunts,"Beef like blunts, if you got it, then spark it"
3X Krazy,Kaviealstars,connection,the WESTSIDE,Wit the connection like the WESTSIDE!
XV,The Flying V,ball,Tommy,Ball like Tommy when I walk into a sto'
XV,The Flying V,ball,Sonic,Ball like Sonic when that hedgehog tuck and roll
XV,The Flying V,beats,Doug Funny,‘Cause I be eating beats like Doug Funny be
Busta Rhymes,We Put It Down for Yall,gutter,a piss test in a pee cup,Gutter like a piss test in a pee cup
Busta Rhymes,We Put It Down for Yall,regular,the UniBomber,Blow shit regular like the UniBomber
Reflection Eternal,Memories Live,everything,a sponge,"I think back in the day, I absorbed everything like a sponge"
Reflection Eternal,Memories Live,rockin,the first time I saw KRS live,"Like the first time I saw KRS live, rockin' it"
Reflection Eternal,Memories Live,direction,Spike Lee,I chose my direction like Spike Lee
Reflection Eternal,Memories Live,matter,centuries,It was only a matter of time like centuries
Charles Hamilton,Ronald McDonald,black,abra cadabra,"While attacking, I'll just black on 'em like abra cadabra"
Charles Hamilton,Ronald McDonald,somethin',"a rabbit in a hat , rabbit - rabbit in a hat","Somethin' like a rabbit in a hat, rabbit-rabbit in a hat"
Charles Hamilton,Ronald McDonald,somethin',"a rabbit in a hat , rabbit - rabbit in a hat","Somethin' like a rabbit in a hat, rabbit-rabbit in a hat"
Charles Hamilton,Ronald McDonald,somethin',"a rabbit in a hat , rabbit - rabbit in a hat","Somethin' like a rabbit in a hat, rabbit-rabbit in a hat"
Eminem,My Mom,one,my mom,There's no one else quite like my mom
Baby Bash,Outro The Hustlers Theme,strings,elevators,Pullin' strings like elevators
Baby Bash,Outro The Hustlers Theme,united,a gang truce,"United like a gang truce, khakis pants and house shoes"
Baby Bash,Outro The Hustlers Theme,spittin,the Latin play,"Spittin' like the Latin play, tryin' to put his Latins on"
Invincible,Locusts,injustice,fungus candida,"But it's poisonous, spread injustice like fungus candida"
Apathy,9 to 5,motherfuckers,me,"Motherfuckers like me, just prefer a fast flip"
Black Moon,Who Got da Props?,operator,Arnold Schwarzenegger,I'm the rugged operator like Arnold Schwarzenegger
Black Moon,Who Got da Props?,smooth,Roadie,"Bust a move, I get smooth like Roadie"
Blackalicious,My Pen and Pad,lady,that,"Well, I gotta lady like that, and I wrote this song to her..."
Flo Rida,Fresh I Stay Part II,wet,fire,Shawty think I'm fresh I make em wet like fire hydrant
Biz Markie,This is Something for the Radio,comin,this,That's why I'm comin out my face like this
Tyga,Im On It,lookin,meatloaf,"Smash on the bitch, brains lookin' like meatloaf"
Tyga,Im On It,paper,books,Paper everywhere like books just fell
Atmosphere,What They Sitting For?,requests,a DJ,But I played requests like a DJ
Dem Franchize Boyz,Ridin Rims,sound,thunder,"Since my paint wet, they say my trunk sound like thunder, break the law"
The Lonely Island,Like a Boss,corporate,a boss,Talk to corporate (Like a boss)
The Lonely Island,Like a Boss,memos,a boss,Approve memos (Like a boss)
The Lonely Island,Like a Boss,workshop,a boss,Lead a workshop (Like a boss)
The Lonely Island,Like a Boss,birthdays,a boss,Remember birthdays (Like a boss)
The Lonely Island,Like a Boss,workflow,a boss,Direct workflow (Like a boss)
The Lonely Island,Like a Boss,bathroom,a boss,My own bathroom (Like a boss)
The Lonely Island,Like a Boss,micromanage,a boss,Micromanage (Like a boss)
The Lonely Island,Like a Boss,synergy,a boss,Promote synergy (Like a boss)
The Lonely Island,Like a Boss,sadness,a boss,Swallow sadness (Like a boss)
